delta_true,N,order,method,epsilon,median_log_bf10,mean_log_bf10,sd_log_bf10,q05_log_bf10,q25_log_bf10,q75_log_bf10,q95_log_bf10,n_valid
2,20,d0,logspline,0.13,0.06956884945782119,0.07311474695571295,0.14623741968778306,-0.1500883516753785,-0.028271253958486953,0.18853184685381238,0.28687226664982224,50
2,20,d0,logspline,0.14,0.06628304529723053,0.06923812858899074,0.14295017858630849,-0.14702755963844216,-0.030622007301605844,0.18325989916628505,0.2787064261809431,50
2,20,d0,logspline,0.15000000000000002,0.06392674838492617,0.06536979802823528,0.1398396367249801,-0.14425522706221633,-0.03358718615671624,0.1779743101128114,0.2712024552654795,50
2,20,d0,logspline,0.16,0.06014567190554435,0.061506488648484355,0.13687913959578948,-0.14163830058663848,-0.03691531876542545,0.1684348577397563,0.26380186473224615,50
2,20,d0,logspline,0.17,0.05637552940450048,0.05764466619209014,0.13404463344881992,-0.139185140398781,-0.04056188322897256,0.15859682921659773,0.25637952633918626,50
2,20,d0,logspline,0.18000000000000002,0.05244222369624579,0.0537807419215114,0.13131474053152148,-0.13995630660352384,-0.04421751263604209,0.14881469022201493,0.2489354474947308,50
2,20,d0,logspline,0.19,0.04860374087486025,0.04991139083313498,0.1286708110323506,-0.14134800563773037,-0.047882204913740505,0.14233821222325296,0.24146963605219904,50
2,20,d0,logspline,0.2,0.044760617816704866,0.04603356600813229,0.12609691012296464,-0.14274167307797986,-0.051555957871374215,0.13589640169164968,0.23398210030907513,50
2,20,d0,logspline,0.21,0.04091316660091056,0.04214444920401151,0.12357971691863756,-0.14413710909696692,-0.05523876920054699,0.13024498426651543,0.22647284900624948,50
2,20,d0,logspline,0.22,0.03706170182615885,0.03824140472899116,0.12110837742958985,-0.14553411325936685,-0.05893063647527723,0.12695070645574474,0.21895661375788977,50
2,20,d0,logspline,0.23,0.03320654057722317,0.034321965220754876,0.11867429874333353,-0.1469324845309786,-0.062316597767092266,0.12346163503262242,0.21153602618274242,50
2,20,d0,logspline,0.24,0.029348002389378687,0.030383845580815434,0.11627095955610565,-0.14833202128835707,-0.0654181886690541,0.12005548101434088,0.20409424277251606,50
2,20,d0,logspline,0.25,0.025486409210620772,0.026425015784546698,0.11389384400725164,-0.1497325213289338,-0.06852762051428367,0.11433603528803243,0.1966312736864383,50
2,20,d0,logspline,0.26,0.021622085361708912,0.02244378764516706,0.1115402995380332,-0.15113378188162227,-0.07164489064270418,0.1118923595906854,0.18914712950828266,50
2,20,d0,logspline,0.27,0.01775535749400895,0.018438997189158965,0.10920911745662293,-0.15253559961791263,-0.07222918024999586,0.10974336794528869,0.18164182124541367,50
2,20,d0,logspline,0.28,0.01424466523951486,0.014410141862229265,0.10690017579022279,-0.1539377706634543,-0.07183624644514902,0.1069848088050435,0.17411536032778496,50
2,20,d0,logspline,0.29000000000000004,0.010763443420242574,0.010357339070763352,0.10461427545650805,-0.15534009061013132,-0.0723856822268752,0.10254559983042727,0.1665677586069036,50
2,20,d0,logspline,0.3,0.00727376553082398,0.006281290153082962,0.10235295666185489,-0.15674235452862342,-0.07105494903305827,0.09705582501965396,0.1589990283547607,50
2,20,d0,logspline,0.31,0.0037756348949587854,0.0021831945245916647,0.10011825181078869,-0.15814435698146045,-0.07005461107896759,0.09155248149919855,0.15140918226272082,50
2,20,d0,logspline,0.32,-0.0010645920751185252,-0.0019353202501652162,0.09791251993371651,-0.15954589203656713,-0.06996527784503874,0.08603562770018616,0.1434090591856114,50
2,20,d0,logspline,0.33,-0.007402535183042635,-0.006072241289922644,0.09573839052710982,-0.16094675328129784,-0.07022614255393389,0.07884937441926489,0.13471285317259227,50
2,20,d0,logspline,0.34,-0.01215288121499398,-0.01022523913885493,0.09359867253827482,-0.1623467338369666,-0.07099416989238182,0.0712167597211196,0.1268812447870279,50
2,20,d0,logspline,0.35000000000000003,-0.014302583443148626,-0.014391873879542674,0.09149607493482055,-0.16374562637386142,-0.07286680854248928,0.06462629290774,0.11921753485817832,50
2,20,d0,logspline,0.36000000000000004,-0.01653659084584361,-0.018569834175770742,0.08943289850920683,-0.1651432231267579,-0.07505183522344623,0.05876866616903956,0.1115517710906683,50
2,20,d0,logspline,0.37,-0.0188576317730227,-0.02275694545858699,0.08741103145620639,-0.166539315910919,-0.07922003025689005,0.05292485798217741,0.1038655507999445,50
2,20,d0,logspline,0.38,-0.021268506731756467,-0.02695114833697694,0.08543199100464192,-0.16793369613859066,-0.08352232422698042,0.04721217588866513,0.0961598636946196,50
2,20,d0,logspline,0.39,-0.02451082559546018,-0.031150499666705345,0.083496947880697725,-0.16932615483598185,-0.08781418885300775,0.04260832078615884,0.08843626041177638,50
2,20,d0,logspline,0.4,-0.026961548539786988,-0.03535316774337284,0.0816067485129273,-0.17071648266074158,-0.09209388115418796,0.03789634732695665,0.0806967938663539,50
2,20,d0,logspline,0.41,-0.028814912291453942,-0.039557422557297606,0.07976193854773377,-0.17210446991992429,-0.09635971474334284,0.03109745214763668,0.07294396850539953,50
2,20,d0,logspline,0.42,-0.030959844961334908,-0.04376162844460947,0.07796278857101269,-0.17348990658844235,-0.10061005292156547,0.025078564355042285,0.06518069594805184,50
