delta_true,N,order,replicate,draw_id,delta_draw
1,500,d0,1,2421,0.21381172192136158
1,500,d0,1,2426,1.8172994153278346
1,500,d0,1,2431,2.623588949511668
1,500,d0,1,2436,6.021029530075859
1,500,d0,1,2441,1.967758564128377
1,500,d0,1,2446,1.122699072586914
1,500,d0,1,2451,0.8480234648979573
1,500,d0,1,2456,2.033472735906236
1,500,d0,1,2461,2.761395364978595
1,500,d0,1,2466,2.9685372399439114
1,500,d0,1,2471,2.423468318677464
1,500,d0,1,2476,1.3060924056662806
1,500,d0,1,2481,5.054658172307519
1,500,d0,1,2486,1.0467116330254242
1,500,d0,1,2491,2.485109548555522
1,500,d0,1,2496,1.7096962348353422
1,500,d0,1,2501,3.3621630458396967
1,500,d0,1,2506,0.8834611938857102
1,500,d0,1,2511,0.8203249091718683
1,500,d0,1,2516,1.0459175632240885
1,500,d0,1,2521,1.347290058682523
1,500,d0,1,2526,2.253734235446476
1,500,d0,1,2531,0.9814790755342779
1,500,d0,1,2536,0.9876106704501059
1,500,d0,1,2541,2.8426016055484773
1,500,d0,1,2546,4.051476374488752
1,500,d0,1,2551,1.5373391068856308
1,500,d0,1,2556,0.8049834505864264
1,500,d0,1,2561,2.054972808247076
1,500,d0,1,2566,0.6762742894191999
1,500,d0,1,2571,1.2776046820452907
1,500,d0,1,2576,1.9785687589966063
1,500,d0,1,2581,3.187307270252226
1,500,d0,1,2586,3.0528418257356913
1,500,d0,1,2591,1.200327155014229
1,500,d0,1,2596,1.1215210994095666
1,500,d0,1,2601,0.710634830898958
1,500,d0,1,2606,6.715014680197084
1,500,d0,1,2611,2.740959021013969
1,500,d0,1,2616,3.806153439758464
1,500,d0,1,2621,4.691443746025928
1,500,d0,1,2626,1.7545919705075406
1,500,d0,1,2631,0.3680035574129044
1,500,d0,1,2636,3.2184926267272562
1,500,d0,1,2641,0.6440405930551548
1,500,d0,1,2646,0.5966967293998999
1,500,d0,1,2651,2.9553361550522887
1,500,d0,1,2656,0.9927295426410607
1,500,d0,1,2661,1.4105295920717436
1,500,d0,1,2666,2.189913174161686
1,500,d0,1,2671,1.8989465687342364
1,500,d0,1,2676,0.5672943643005504
1,500,d0,1,2681,1.2228587384538947
1,500,d0,1,2686,1.0189941525778452
1,500,d0,1,2691,1.6507345569490997
1,500,d0,1,2696,1.4063174876448634
1,500,d0,1,2701,1.38001072188168
1,500,d0,1,2706,1.7624568889330088
1,500,d0,1,2711,1.6035389804016833
1,500,d0,1,2716,2.7289703676353487
1,500,d0,1,2721,0.49659442431393513
1,500,d0,1,2726,0.32023092824960364
1,500,d0,1,2731,6.115720619066979
1,500,d0,1,2736,1.7017312565733838
1,500,d0,1,2741,4.240032152472333
1,500,d0,1,2746,0.4769101766133799
1,500,d0,1,2751,5.101867514562534
1,500,d0,1,2756,1.4482612142043245
1,500,d0,1,2761,1.6282378533460116
1,500,d0,1,2766,5.186957657877088
1,500,d0,1,2771,2.7093833187398224
1,500,d0,1,2776,9.873158634639758
1,500,d0,1,2781,0.5446722901073099
1,500,d0,1,2786,0.6800557092983216
1,500,d0,1,2791,3.250526121323078
1,500,d0,1,2796,0.6343404593648484
1,500,d0,1,2801,3.5839315315622233
1,500,d0,1,2806,1.855472298209087
1,500,d0,1,2811,3.8095688168465185
1,500,d0,1,2816,0.7784154227293251
1,500,d0,1,2821,0.5044854281955167
1,500,d0,1,2826,1.3331149338331854
1,500,d0,1,2831,1.0792206980807513
1,500,d0,1,2836,2.251568970328226
1,500,d0,1,2841,1.876650605061824
1,500,d0,1,2846,1.3462788321794394
1,500,d0,1,2851,0.711846700343583
1,500,d0,1,2856,3.9077943761821907
1,500,d0,1,2861,1.7855522693658574
1,500,d0,1,2866,4.155804498341472
1,500,d0,1,2871,1.4806709628730097
1,500,d0,1,2876,0.8921074026135745
1,500,d0,1,2881,3.7218693789541906
1,500,d0,1,2886,2.1854736665498775
1,500,d0,1,2891,0.5138690119646928
1,500,d0,1,2896,0.5913713194871059
1,500,d0,1,2901,0.6163261426120553
1,500,d0,1,2906,0.40165871591965496
1,500,d0,1,2911,0.734872020174321
1,500,d0,1,2916,3.929331498588045
1,500,d0,1,2921,0.4948330176140548
1,500,d0,1,2926,0.28772206892799657
1,500,d0,1,2931,0.7405608860262538
1,500,d0,1,2936,0.4366857302632012
1,500,d0,1,2941,1.1261253257007033
1,500,d0,1,2946,2.3234061601059
1,500,d0,1,2951,2.444779437499851
1,500,d0,1,2956,1.3173299870488628
1,500,d0,1,2961,2.0497758025736745
1,500,d0,1,2966,2.8774176869881987
1,500,d0,1,2971,2.1522374338146655
1,500,d0,1,2976,2.119374297213701
1,500,d0,1,2981,1.270168801629389
1,500,d0,1,2986,14.983046170004352
1,500,d0,1,2991,2.686050847199722
1,500,d0,1,2996,1.002286022420934
